index,plate,state,license_type,tow_eligible_date,total_fines,amount_paid,amount_due,violations,fines_in_judgement,total_fines_post_tow_eligible,amount_paid_post_tow_eligible,amount_due_post_tow_eligible,violations_post_tow_eligible,plate_id,license_plate_issuing_state,license_plate_type,first_action_date,last_action_date
3970594,TJR1153,VA,PAS,2024-11-15,952.98,426.52,526.46,12,526.46,76.47,0.0,76.47,1.0,TJR1153,VA,PAS,2024-08-12,2025-03-19
3970601,TJR1464,VA,PAS,2024-10-19,1293.63,0.0,1293.63,16,1293.63,0.0,0.0,0.0,0.0,TJR1464,VA,PAS,2024-10-29,2024-10-31
3970814,TJR5350,VA,PAS,2024-07-14,496.91,0.0,496.91,6,496.91,0.0,0.0,0.0,0.0,,,,,
3970839,TJR7009,NC,PAS,2024-08-21,656.61,0.0,656.61,8,656.61,155.93,0.0,155.93,2.0,,,,,
3970848,TJR8219,VA,PAS,2024-09-07,1903.49,0.0,1903.49,24,1828.49,1167.29,0.0,1167.29,15.0,TJR8219,VA,PAS,2024-10-07,2024-10-07
3970861,TJR8956,VA,PAS,2024-10-15,1295.02,0.0,1295.02,16,1295.02,0.0,0.0,0.0,0.0,,,,,
3970869,TJR9922,VA,PAS,2024-12-24,407.18,0.0,407.18,5,407.18,0.0,0.0,0.0,0.0,TJR9922,VA,PAS,2025-02-26,2025-02-27
3970875,TJS1009,VA,PAS,2024-09-30,489.17,76.02,413.15,6,413.15,0.0,0.0,0.0,0.0,TJS1009,VA,PAS,2024-09-18,2025-01-27
3970885,TJS1267,VA,PAS,2024-10-08,1747.99,0.0,1747.99,22,1747.99,1097.36,0.0,1097.36,14.0,,,,,
3970891,TJS1444,VA,PAS,2024-12-17,406.53,0.0,406.53,5,406.53,0.0,0.0,0.0,0.0,,,,,
3970892,TJS1446,VA,PAS,2024-09-19,489.37,0.0,489.37,6,489.37,78.81,0.0,78.81,1.0,,,,,
3970943,TJS4747,VA,PAS,2024-10-07,952.85,302.48,650.37,12,650.37,0.0,0.0,0.0,0.0,TJS4747,VA,PAS,2024-09-17,2024-09-17
3970971,TJS9700,VA,PAS,2024-11-29,647.0,0.0,647.0,8,647.0,0.0,0.0,0.0,0.0,,,,,
3970976,TJS9806,VA,PAS,2024-10-05,593.23,100.0,493.23,8,493.23,0.0,0.0,0.0,0.0,TJS9806,VA,PAS,2024-09-17,2025-06-24
3970984,TJS9920,VA,PAS,2024-08-13,2632.9,0.0,2632.9,33,2632.9,1409.23,0.0,1409.23,18.0,TJS9920,VA,PAS,2024-08-05,2024-08-05
3971183,TJV2388,VA,PAS,2024-09-16,493.53,0.0,493.53,6,493.53,0.0,0.0,0.0,0.0,,,,,
3971184,TJV2765,VA,PAS,2024-12-13,1193.46,0.0,1193.46,15,1193.46,234.87,0.0,234.87,3.0,,,,,
3971296,TJV9884,VA,PAS,2024-08-15,3599.75,0.0,3599.75,45,3599.75,1963.88,0.0,1963.88,25.0,,,,,
3971514,TJW8674,NC,PAS,2024-11-25,3042.16,1403.4,1638.76,42,1638.76,916.08,0.0,916.08,12.0,TJW8674,NC,PAS,2025-07-07,2025-07-07
3971520,TJW9161,NC,PAS,2024-03-14,677.41,0.0,677.41,8,677.41,243.97,0.0,243.97,3.0,TJW9161,NC,PAS,2025-04-16,2025-04-16
3971526,TJW9795,VA,PAS,2024-09-05,894.86,0.0,894.86,11,894.86,0.0,0.0,0.0,0.0,,,,,
3971539,TJX2082,VA,PAS,2024-09-03,1701.89,0.0,1701.89,21,1701.89,317.58,0.0,317.58,4.0,TJX2082,VA,PAS,2024-09-30,2024-12-02
3971576,TJX4500,VA,PAS,2024-08-29,1701.42,0.0,1701.42,21,1701.42,474.29,0.0,474.29,6.0,,,,,
3971580,TJX4620,VA,PAS,2024-09-04,1126.61,0.0,1126.61,14,1126.61,553.88,0.0,553.88,7.0,,,,,
3971585,TJX4802,VA,PAS,2024-09-17,1599.3,30.200000000000003,1569.1,20,1494.1,622.38,0.0,622.38,8.0,TJX4802,VA,PAS,2024-07-24,2024-09-09
3971586,TJX4803,VA,PAS,2024-09-27,1708.68,589.3,1119.38,22,1069.38,985.28,279.26,706.02,13.0,TJX4803,VA,PAS,2024-07-25,2025-07-10
3971588,TJX4826,VA,PAS,2024-12-27,947.61,176.98,770.63,12,770.63,381.24,0.0,381.24,5.0,TJX4826,VA,PAS,2024-08-29,2025-09-17
3971589,TJX4847,VA,PAS,2024-10-01,725.62,0.0,725.62,9,725.62,313.0,0.0,313.0,4.0,TJX4847,VA,PAS,2024-10-29,2025-07-15
3971591,TJX4901,VA,PAS,2024-06-16,907.69,0.0,907.69,11,907.69,163.07999999999998,0.0,163.07999999999998,2.0,TJX4901,VA,PAS,2024-07-11,2024-07-11
3971595,TJX4913,VA,PAS,2024-07-10,580.14,0.0,580.14,7,580.14,0.0,0.0,0.0,0.0,TJX4913,VA,PAS,2025-08-06,2025-08-08
3971598,TJX4934,VA,PAS,2024-07-17,1726.64,0.0,1726.64,21,1726.64,0.0,0.0,0.0,0.0,TJX4934,VA,PAS,2024-07-24,2024-07-24
3971603,TJX5101,VA,PAS,2024-12-16,644.98,61.1,583.88,8,583.88,0.0,0.0,0.0,0.0,TJX5101,VA,PAS,2024-10-30,2025-05-21
3971621,TJX6628,TX,PAS,2024-01-15,3144.73,190.66,2954.07,38,2954.07,1709.74,0.0,1709.74,21.0,TJX6628,TX,PAS,2024-01-17,2024-09-23
3971622,TJX6654,VA,PAS,2024-06-30,1078.74,0.0,1078.74,13,1078.74,0.0,0.0,0.0,0.0,,,,,
3971641,TJX8445,VA,PAS,2024-07-19,414.98,0.0,414.98,5,414.98,0.0,0.0,0.0,0.0,TJX8445,VA,PAS,2025-02-20,2025-02-20
3971645,TJX8698,VA,PAS,2024-07-14,2125.5,0.0,2125.5,26,2125.5,566.49,0.0,566.49,7.0,,,,,
3971647,TJX8742,VA,PAS,2024-08-30,982.25,0.0,982.25,12,982.25,0.0,0.0,0.0,0.0,,,,,
3971650,TJX8864,VA,PAS,2024-07-30,577.41,0.0,577.41,7,577.41,0.0,0.0,0.0,0.0,TJX8864,VA,PAS,2024-09-23,2024-09-23
3971669,TJY1187,VA,PAS,2024-09-11,650.63,0.0,650.63,8,650.63,156.70999999999998,0.0,156.70999999999998,2.0,TJY1187,VA,PAS,2024-09-25,2024-09-25
3971687,TJY5600,VA,PAS,2024-08-05,2993.4500000000003,0.0,2993.4500000000003,37,2993.4500000000003,1358.23,0.0,1358.23,17.0,,,,,
3971725,TJY7796,VA,PAS,2024-11-30,1030.77,0.0,1030.77,13,1030.77,386.25,0.0,386.25,5.0,,,,,
3971728,TJY7903,NC,PAS,2024-06-19,1782.98,0.0,1782.98,23,1232.98,1034.3,0.0,1034.3,14.0,,,,,
3971777,TJZ1906,NC,PAS,2024-12-24,553.88,0.0,553.88,7,553.88,154.63,0.0,154.63,2.0,TJZ1906,NC,PAS,2025-03-12,2025-03-12
3971783,TJZ2142,VA,PAS,2024-08-10,4737.67,0.0,4737.67,59,4737.67,3104.92,0.0,3104.92,39.0,TJZ2142,VA,PAS,2024-09-09,2025-01-07
3971792,TJZ3645,VA,PAS,2024-09-18,2484.19,0.0,2484.19,32,2284.19,1748.77,0.0,1748.77,23.0,,,,,
3971799,TJZ4004,VA,PAS,2024-08-05,4275.18,126.78,4148.4,53,4148.4,1208.54,0.0,1208.54,15.0,TJZ4004,VA,PAS,2024-07-31,2024-09-18
3971809,TJZ5662,VA,PAS,2024-10-06,488.98,0.0,488.98,6,488.98,0.0,0.0,0.0,0.0,,,,,
3971873,TK1187,NC,PAS,2024-01-12,819.54,302.22,517.3199999999999,10,517.3199999999999,0.0,0.0,0.0,0.0,TK1187,NC,PAS,2024-01-02,2024-01-02
3971932,TKA2788,VA,PAS,2024-09-27,407.83,0.0,407.83,5,407.83,0.0,0.0,0.0,0.0,,,,,
3971936,TKA3109,VA,PAS,2024-09-11,2919.58,0.0,2919.58,36,2919.58,397.95,0.0,397.95,5.0,TKA3109,VA,PAS,2024-11-14,2024-11-14
3971958,TKA6211,VA,PAS,2024-10-29,806.17,0.0,806.17,10,806.17,0.0,0.0,0.0,0.0,TKA6211,VA,PAS,2024-10-17,2024-10-18
3971967,TKA7168,VA,PAS,2024-07-02,791.12,0.0,791.12,10,791.12,127.45,0.0,127.45,2.0,TKA7168,VA,PAS,2025-05-07,2025-05-07
3972029,TKB6212,NC,PAS,2024-06-21,1154.73,115.6,1039.13,14,1039.13,241.37,0.0,241.37,3.0,TKB6212,NC,PAS,2023-05-15,2024-09-05
3972043,TKB7449,VA,PAS,2024-08-11,1719.36,0.0,1719.36,21,1719.36,0.0,0.0,0.0,0.0,,,,,
3972105,TKC9133,TX,PAS,2024-02-04,1005.7,106.09,899.61,12,899.61,245.01,0.0,245.01,3.0,TKC9133,TX,PAS,2024-02-22,2024-02-22
3972131,TKD3020,VA,PAS,2024-11-04,949.4,0.0,949.4,12,874.4,379.8,0.0,379.8,5.0,TKD3020,VA,PAS,2024-10-30,2025-08-11
3972138,TKD3081,VA,PAS,2024-12-14,562.89,15.38,547.51,7,547.51,0.0,0.0,0.0,0.0,TKD3081,VA,PAS,2024-09-17,2024-10-16
3972145,TKD3133,VA,PAS,2024-11-02,1364.75,15.02,1349.73,17,1349.73,79.07,0.0,79.07,1.0,TKD3133,VA,PAS,2024-08-21,2024-08-21
3972169,TKD5452,VA,PAS,2024-08-15,741.66,0.0,741.66,9,741.66,0.0,0.0,0.0,0.0,,,,,
3972171,TKD5462,VA,PAS,2024-09-12,889.92,0.0,889.92,11,889.92,316.53999999999996,0.0,316.53999999999996,4.0,,,,,
3972172,TKD5493,VA,PAS,2024-09-02,3036.82,450.16,2586.66,39,2586.66,1040.52,0.0,1040.52,13.0,,,,,
3972186,TKD5896,VA,PAS,2024-07-25,413.68,0.0,413.68,5,413.68,0.0,0.0,0.0,0.0,,,,,
3972210,TKD6908,VA,PAS,2024-11-16,1227.17,0.0,1227.17,16,1177.17,582.91,0.0,582.91,8.0,,,,,
3972211,TKD6933,VA,PAS,2024-08-05,1043.77,225.77,818.0,13,818.0,77.25,0.0,77.25,1.0,,,,,
3972212,TKD7002,VA,PAS,2024-12-18,644.26,0.0,644.26,8,644.26,0.0,0.0,0.0,0.0,TKD7002,VA,PAS,2024-10-30,2024-10-30
3972214,TKD7011,VA,PAS,2024-09-03,2300.71,100.0,2200.71,30,2050.71,1301.17,0.0,1301.17,17.0,,,,,
3972216,TKD7047,VA,PAS,2024-07-23,1443.72,50.0,1393.72,18,1393.72,322.52,0.0,322.52,4.0,,,,,
3972235,TKD7578,VA,PAS,2024-12-17,1384.25,77.19,1307.06,18,1257.06,511.16,0.0,511.16,7.0,TKD7578,VA,PAS,2024-08-28,2025-06-05
3972261,TKE1083,VA,PAS,2024-10-04,4944.27,660.35,4283.92,63,4283.92,3334.8,0.0,3334.8,43.0,TKE1083,VA,PAS,2025-05-14,2025-07-10
3972268,TKE1440,VA,PAS,2024-08-12,1389.17,0.0,1389.17,17,1389.17,0.0,0.0,0.0,0.0,,,,,
3972287,TKE3030,VA,PAS,2024-12-10,1385.32,825.33,559.99,24,559.99,0.0,0.0,0.0,0.0,,,,,
3972302,TKE5020,NC,PAS,2024-01-10,1287.45,0.0,1287.45,15,1287.45,84.53,0.0,84.53,1.0,TKE5020,NC,PAS,2024-01-29,2024-01-29
3972377,TKF1944,VA,PAS,2024-08-04,1915.88,0.0,1915.88,24,1915.88,1176.69,0.0,1176.69,15.0,,,,,
3972404,TKF5061,VA,PAS,2024-12-01,718.26,0.0,718.26,9,718.26,76.99,0.0,76.99,1.0,TKF5061,VA,PAS,2025-03-13,2025-03-13
3972405,TKF5096,VA,PAS,2024-05-28,501.72,0.0,501.72,6,501.72,0.0,0.0,0.0,0.0,,,,,
3972413,TKF5634,VA,PAS,2024-10-26,1406.57,466.11,940.46,18,790.46,689.05,115.83,573.22,9.0,TKF5634,VA,PAS,2025-03-18,2025-07-17
3972418,TKF5889,VA,PAS,2024-10-14,412.51,0.0,412.51,5,412.51,0.0,0.0,0.0,0.0,,,,,
3972419,TKF5902,VA,PAS,2024-09-28,410.82,0.0,410.82,5,410.82,0.0,0.0,0.0,0.0,,,,,
3972435,TKF8084,VA,PAS,2024-10-27,801.9100000000001,0.0,801.91,10,801.91,156.32,0.0,156.32,2.0,,,,,
3972442,TKF8475,VA,PAS,2024-06-14,748.42,0.0,748.42,9,748.42,0.0,0.0,0.0,0.0,,,,,
3972463,TKF8834,VA,PAS,2024-07-15,3733.89,416.31,3317.58,47,3317.58,3074.64,290.27,2784.37,39.0,TKF8834,VA,PAS,2025-01-29,2025-06-16
3972466,TKF8848,VA,PAS,2024-07-21,658.56,0.0,658.56,8,658.56,0.0,0.0,0.0,0.0,,,,,
3972840,TKJ2860,VA,PAS,2024-05-21,585.86,0.0,585.86,7,585.86,0.0,0.0,0.0,0.0,,,,,
3972882,TKJ7494,VA,PAS,2024-10-10,884.85,0.0,884.85,11,884.85,155.28,0.0,155.28,2.0,TKJ7494,VA,PAS,2024-10-03,2025-02-19
3972892,TKJ8949,VA,PAS,2024-08-03,1230.95,75.89,1155.06,15,1155.06,80.76,0.0,80.76,1.0,TKJ8949,VA,PAS,2024-08-05,2024-08-05
3972933,TKK7951,VA,PAS,2024-07-17,1153.52,0.0,1153.52,14,1153.52,162.43,0.0,162.43,2.0,TKK7951,VA,PAS,2024-07-11,2024-07-11
3972949,TKK8642,VA,PAS,2024-08-06,980.04,0.0,980.04,12,980.04,402.5,0.0,402.5,5.0,TKK8642,VA,PAS,2024-10-28,2024-10-28
3972966,TKL0651,TX,PAS,2024-05-08,424.73,0.0,424.73,5,424.73,0.0,0.0,0.0,0.0,TKL0651,TX,PAS,2024-05-16,2024-05-16
3972977,TKL1371,VA,PAS,2024-07-24,663.24,0.0,663.24,8,663.24,0.0,0.0,0.0,0.0,,,,,
3972978,TKL1372,VA,PAS,2024-07-24,855.66,275.0,580.66,11,580.66,0.0,0.0,0.0,0.0,,,,,
3972982,TKL1630,VA,PAS,2024-08-06,414.46,0.0,414.46,5,414.46,0.0,0.0,0.0,0.0,TKL1630,VA,PAS,2025-06-24,2025-06-24
3972989,TKL1872,VA,PAS,2024-08-16,3178.56,2350.63,827.9300000000001,40,827.9300000000001,161.52,0.0,161.52,2.0,TKL1872,VA,PAS,2024-06-04,2025-03-03
3972992,TKL1930,VA,PAS,2024-11-21,1539.82,0.0,1539.82,20,1239.82,1133.03,0.0,1133.03,15.0,,,,,
3973004,TKL3184,VA,PAS,2024-09-02,1315.69,0.0,1315.69,17,1215.69,415.11,0.0,415.11,6.0,,,,,
3973005,TKL3253,VA,PAS,2024-07-05,1074.58,0.0,1074.58,13,1074.58,162.69,0.0,162.69,2.0,,,,,
3973013,TKL3432,VA,PAS,2024-07-18,741.92,0.0,741.92,9,741.92,0.0,0.0,0.0,0.0,TKL3432,VA,PAS,2024-07-29,2025-01-22
3973020,TKL3604,VA,PAS,2024-11-05,808.25,0.0,808.25,10,808.25,0.0,0.0,0.0,0.0,,,,,
3973037,TKL5659,VA,PAS,2024-10-14,890.96,0.0,890.96,11,890.96,236.04,0.0,236.04,3.0,TKL5659,VA,PAS,2024-08-19,2024-08-19
3973048,TKL6227,VA,PAS,2024-07-10,1454.25,302.94,1151.31,18,1151.31,240.71999999999997,0.0,240.71999999999997,3.0,,,,,
3973049,TKL6228,VA,PAS,2024-06-10,996.29,0.0,996.29,12,996.29,0.0,0.0,0.0,0.0,,,,,
3973058,TKL6580,VA,PAS,2024-12-11,507.31,100.0,407.31,7,407.31,0.0,0.0,0.0,0.0,,,,,
3973067,TKL7018,VA,PAS,2024-09-23,1466.7,0.0,1466.7,19,1266.7,811.5699999999999,0.0,811.5699999999999,11.0,TKL7018,VA,PAS,2024-09-05,2025-05-14
3973072,TKL7084,VA,PAS,2024-11-09,715.92,0.0,715.92,9,715.92,312.9,0.0,312.9,4.0,TKL7084,VA,PAS,2024-12-03,2024-12-03
3973231,TKM8640,VA,PAS,2024-10-28,967.69,0.0,967.69,12,967.69,0.0,0.0,0.0,0.0,,,,,
3973445,TKP1607,VA,PAS,2024-08-12,409.78,0.0,409.78,5,409.78,0.0,0.0,0.0,0.0,,,,,
3973448,TKP1730,VA,PAS,2024-06-22,799.46,50.0,749.46,10,749.46,0.0,0.0,0.0,0.0,,,,,
3973467,TKP3643,VA,PAS,2024-06-29,747.38,0.0,747.38,9,747.38,0.0,0.0,0.0,0.0,,,,,
3973522,TKP6995,VA,PAS,2024-08-09,1400.27,463.59,936.68,18,811.68,666.3199999999999,153.86,512.46,9.0,TKP6995,VA,PAS,2024-07-17,2025-08-04
3973552,TKR2308,VA,PAS,2024-11-13,1501.86,125.69,1376.17,19,1376.17,0.0,0.0,0.0,0.0,TKR2308,VA,PAS,2024-09-17,2024-09-17
3973554,TKR2478,VA,PAS,2024-12-01,1105.75,548.5,557.25,14,482.25,75.0,0.0,75.0,1.0,TKR2478,VA,PAS,2024-07-15,2024-12-04
3973555,TKR2479,VA,PAS,2024-08-15,742.31,0.0,742.31,9,742.31,0.0,0.0,0.0,0.0,,,,,
3973556,TKR2535,VA,PAS,2024-12-07,1037.39,15.12,1022.27,13,1022.27,0.0,0.0,0.0,0.0,TKR2535,VA,PAS,2024-09-10,2024-09-10
3973564,TKR2766,VA,PAS,2024-09-26,563.9399999999999,0.0,563.94,7,563.94,78.42,0.0,78.42,1.0,TKR2766,VA,PAS,2025-03-05,2025-03-05
3973565,TKR2767,VA,PAS,2024-07-05,1199.28,452.81,746.47,15,746.47,0.0,0.0,0.0,0.0,TKR2767,VA,PAS,2024-06-25,2024-06-25
3973566,TKR2838,VA,PAS,2024-12-28,926.46,172.86,753.6,12,703.6,204.05,30.369999999999997,173.68,3.0,TKR2838,VA,PAS,2025-01-23,2025-07-07
3973594,TKR6332,VA,PAS,2024-09-25,494.96,0.0,494.96,6,494.96,0.0,0.0,0.0,0.0,,,,,
3973615,TKR8042,VA,PAS,2024-09-27,1232.33,0.0,1232.33,16,1107.33,661.68,0.0,661.68,9.0,,,,,
3973625,TKR9070,VA,PAS,2024-10-03,1381.24,0.0,1381.24,17,1381.24,159.57,0.0,159.57,2.0,,,,,
3973626,TKR9071,VA,PAS,2024-11-27,481.96,0.0,481.96,6,481.96,0.0,0.0,0.0,0.0,,,,,
3973627,TKR9072,VA,PAS,2024-10-14,800.97,0.0,800.97,10,800.97,309.0,0.0,309.0,4.0,,,,,
3973691,TKS7098,TX,PAS,2024-11-22,480.59,124.5,356.09,6,356.09,0.0,0.0,0.0,0.0,TKS7098,TX,PAS,2024-10-07,2024-10-07
3973692,TKS7170,NC,PAS,2024-10-27,1447.93,400.0,1047.93,21,1047.93,158.4,0.0,158.4,2.0,TKS7170,NC,PAS,2024-11-07,2024-11-07
3973696,TKS7436,VA,PAS,2024-12-06,475.68,75.0,400.68,6,400.68,0.0,0.0,0.0,0.0,,,,,
3973726,TKT1065,VA,PAS,2024-10-24,1066.61,500.38,566.23,14,566.23,0.0,0.0,0.0,0.0,,,,,
3973886,TKV3196,NC,PAS,2024-12-10,1997.23,1353.49,643.74,27,643.74,0.0,0.0,0.0,0.0,TKV3196,NC,PAS,2023-11-29,2024-07-22
3973928,TKW3103,TX,PAS,2024-03-27,597.6899999999999,0.0,597.69,7,597.69,0.0,0.0,0.0,0.0,,,,,
3973932,TKW3254,TX,PAS,2024-05-05,833.91,45.52,788.39,10,788.39,246.05,0.0,246.05,3.0,TKW3254,TX,PAS,2024-04-04,2024-04-04
3973933,TKW3343,NC,PAS,2024-05-16,674.2,65.0,609.2,8,609.2,161.52,0.0,161.52,2.0,TKW3343,NC,PAS,2023-01-23,2023-01-23
3973977,TKX1109,VA,PAS,2024-11-07,481.01,0.0,481.01,6,406.01,75.0,0.0,75.0,1.0,,,,,
3974023,TKX3565,VA,PAS,2024-08-26,3608.06,0.0,3608.06,46,3458.06,2626.92,0.0,2626.92,34.0,TKX3565,VA,PAS,2024-06-12,2024-06-12
3974027,TKX3795,VA,PAS,2024-10-07,894.3399999999999,0.0,894.3399999999999,11,894.3399999999999,158.66,0.0,158.66,2.0,TKX3795,VA,PAS,2024-07-01,2024-07-01
3974028,TKX3797,VA,PAS,2024-10-03,958.31,45.510000000000005,912.8,12,912.8,387.64,0.0,387.64,5.0,TKX3797,VA,PAS,2024-07-16,2025-06-10
3974029,TKX3798,VA,PAS,2024-11-29,409.0,0.0,409.0,5,409.0,0.0,0.0,0.0,0.0,,,,,
3974035,TKX4138,VA,PAS,2024-04-08,8162.19,0.0,8162.19,100,8162.19,6141.66,0.0,6141.66,76.0,TKX4138,VA,PAS,2024-08-14,2024-08-14
3974040,TKX4484,VA,PAS,2024-04-22,825.72,90.33,735.39,10,735.39,163.6,0.0,163.6,2.0,TKX4484,VA,PAS,2024-05-07,2025-06-25
3974041,TKX4485,VA,PAS,2024-09-30,1152.56,503.36,649.2,15,649.2,79.85,0.0,79.85,1.0,,,,,
3974046,TKX5494,NC,PAS,2024-08-13,2706.29,0.0,2706.29,33,2706.29,0.0,0.0,0.0,0.0,TKX5494,NC,PAS,2024-08-22,2024-08-22
3974077,TKX8916,VA,PAS,2024-07-12,3411.16,106.8,3304.36,44,3029.36,2512.36,0.0,2512.36,33.0,TKX8916,VA,PAS,2024-09-24,2024-09-24
3974090,TKY1808,VA,PAS,2024-06-09,4157.76,288.4,3869.36,52,3869.36,2606.82,0.0,2606.82,33.0,TKY1808,VA,PAS,2024-08-21,2024-10-15
3974132,TKY4901,VA,PAS,2024-06-21,4903.06,0.0,4903.06,60,4903.06,3088.25,0.0,3088.25,38.0,TKY4901,VA,PAS,2024-06-17,2025-01-28
3974135,TKY5216,VA,PAS,2024-08-02,1199.09,458.99,740.1,15,740.1,0.0,0.0,0.0,0.0,TKY5216,VA,PAS,2024-05-28,2025-04-22
3974140,TKY6134,VA,PAS,2024-09-17,1653.18,196.46,1456.72,21,1406.72,671.12,0.0,671.12,9.0,,,,,
3974146,TKY715,SC,PAS,2024-02-19,1110.85,0.0,1110.85,13,1110.85,0.0,0.0,0.0,0.0,,,,,
3974154,TKY8876,VA,PAS,2024-05-14,1005.26,0.0,1005.26,12,1005.26,0.0,0.0,0.0,0.0,,,,,
3974175,TKY9845,VA,PAS,2024-09-05,410.69,0.0,410.69,5,410.69,0.0,0.0,0.0,0.0,,,,,
3974190,TKZ1381,NC,PAS,2024-07-26,1153.24,538.62,614.62,14,614.62,0.0,0.0,0.0,0.0,TKZ1381,NC,PAS,2023-06-27,2023-09-12
3974308,TKZ7610,NC,PAS,2024-02-07,771.04,0.0,771.04,9,771.04,0.0,0.0,0.0,0.0,,,,,
3974331,TL5726,NC,PAS,2024-07-28,812.61,150.8,661.81,10,661.81,0.0,0.0,0.0,0.0,TL5726,NC,PAS,2024-05-15,2024-05-15
3974366,TLA4391,NC,PAS,2024-02-01,781.8299999999999,0.0,781.83,9,781.83,0.0,0.0,0.0,0.0,,,,,
3974373,TLA5611,NC,PAS,2024-09-07,573.12,0.0,573.12,7,573.12,0.0,0.0,0.0,0.0,TLA5611,NC,PAS,2024-03-28,2024-03-28
3974387,TLA7034,VA,PAS,2024-09-23,569.35,0.0,569.35,7,569.35,0.0,0.0,0.0,0.0,,,,,
3974411,TLA8728,VA,PAS,2024-09-18,1285.12,169.08,1116.04,16,1116.04,393.14,0.0,393.14,5.0,TLA8728,VA,PAS,2024-12-17,2024-12-17
3974458,TLB1694,VA,PAS,2024-05-03,1260.28,0.0,1260.28,15,1260.28,0.0,0.0,0.0,0.0,,,,,
3974471,TLB2745,NC,PAS,2024-10-09,404.16,52.5,351.65999999999997,5,351.65999999999997,0.0,0.0,0.0,0.0,TLB2745,NC,PAS,2023-09-05,2023-09-06
3974513,TLB7049,VA,PAS,2024-10-26,574.31,0.0,574.31,7,574.31,0.0,0.0,0.0,0.0,TLB7049,VA,PAS,2024-07-09,2024-07-09
3974642,TLB8955,NC,PAS,2024-03-27,433.83,0.0,433.83,5,433.83,0.0,0.0,0.0,0.0,,,,,
3974659,TLC1082,VA,PAS,2024-09-26,807.6,0.0,807.6,10,807.6,314.72,0.0,314.72,4.0,TLC1082,VA,PAS,2025-06-26,2025-06-26
3974662,TLC1249,VA,PAS,2024-09-21,4951.22,0.0,4951.22,62,4951.22,2924.81,0.0,2924.81,37.0,TLC1249,VA,PAS,2024-10-10,2025-02-25
3974690,TLC3796,VA,PAS,2024-08-08,903.83,0.0,903.83,11,903.83,0.0,0.0,0.0,0.0,,,,,
3974712,TLC6788,VA,PAS,2024-11-04,638.53,185.7,452.83,8,452.83,0.0,0.0,0.0,0.0,TLC6788,VA,PAS,2024-06-04,2024-08-27
3974721,TLC8075,VA,PAS,2024-07-22,1472.27,0.0,1472.27,18,1472.27,481.31,0.0,481.31,6.0,,,,,
3974726,TLC8351,VA,PAS,2024-08-24,905.53,452.79,452.74,11,452.74,156.31,78.16,78.15,2.0,TLC8351,VA,PAS,2025-09-16,2025-09-16
3974728,TLC8410,VA,PAS,2024-08-08,580.53,0.0,580.53,7,580.53,0.0,0.0,0.0,0.0,,,,,
3974731,TLC8595,TX,PAS,2024-05-07,426.47,0.0,426.47,5,426.47,0.0,0.0,0.0,0.0,TLC8595,TX,PAS,2025-06-18,2025-06-18
3974737,TLC9054,VA,PAS,2024-06-08,918.39,0.0,918.39,11,918.39,0.0,0.0,0.0,0.0,,,,,
3974742,TLC9540,VA,PAS,2024-04-25,840.88,0.0,840.88,10,840.88,0.0,0.0,0.0,0.0,TLC9540,VA,PAS,2024-06-10,2024-06-10
3974769,TLD3973,VA,PAS,2024-05-28,419.4,0.0,419.4,5,419.4,0.0,0.0,0.0,0.0,,,,,
3974876,TLE4401,VA,PAS,2024-09-21,411.21,0.0,411.21,5,411.21,0.0,0.0,0.0,0.0,,,,,
3974887,TLE5630,VA,PAS,2024-08-06,495.35,0.0,495.35,6,495.35,0.0,0.0,0.0,0.0,,,,,
3974951,TLF4507,VA,PAS,2024-12-08,4829.1,449.39,4379.71,62,4379.71,3404.17,165.58,3238.59,44.0,TLF4507,VA,PAS,2025-03-20,2025-05-07
3974966,TLF6332,VA,PAS,2024-11-14,890.83,0.0,890.83,11,890.83,0.0,0.0,0.0,0.0,,,,,
3974998,TLF9472,VA,PAS,2024-12-19,927.49,200.0,727.49,12,727.49,0.0,0.0,0.0,0.0,,,,,
3975003,TLF9505,VA,PAS,2024-12-07,2983.1,125.34,2857.76,40,2432.76,1661.18,0.0,1661.18,23.0,TLF9505,VA,PAS,2024-06-10,2024-06-10
3975004,TLF9506,VA,PAS,2024-12-05,699.2,50.0,649.2,9,649.2,128.68,50.0,78.68,2.0,,,,,
3975008,TLF9832,VA,PAS,2024-06-12,5005.94,712.14,4293.8,63,4293.8,3218.02,255.82,2962.2,40.0,TLF9832,VA,PAS,2024-06-24,2024-12-02
3975009,TLFAM,NY,SPO,2024-07-01,594.83,0.0,594.83,7,594.83,0.0,0.0,0.0,0.0,,,,,
3975011,TLG1084,VA,PAS,2024-07-31,1127.06,91.81,1035.25,14,1035.25,471.3,0.0,471.3,6.0,TLG1084,VA,PAS,2024-09-19,2024-09-19
3975013,TLG1462,VA,PAS,2024-11-06,1466.53,131.56,1334.97,20,1284.97,910.68,0.0,910.68,13.0,TLG1462,VA,PAS,2024-12-16,2025-03-03
3975018,TLG2741,VA,PAS,2024-09-17,2598.7,542.92,2055.78,36,2055.78,1382.86,300.0,1082.86,21.0,TLG2741,VA,PAS,2024-07-03,2025-09-11
3975027,TLG5653,VA,PAS,2024-10-20,569.35,0.0,569.35,7,569.35,0.0,0.0,0.0,0.0,TLG5653,VA,PAS,2025-04-16,2025-04-18
